logK_S_M,logK_I_M,logKd,logK_S_D,logK_S_DS,logK_I_D,logK_I_DI,logK_S_DI,kcat_DS,kcat_DSI,kcat_DSS,kcat_MS,Hill Slope,logK_I_D_difference,logK_I_D_abs_difference
-5.30835477335239,-8.47120326289255,-7.51653529671859,-8.93674944602372,-5.98088419836201,-15.6212752024001,-8.52693821459869,-15.6160161995753,43.823152332165,56.3841633062577,31.5859856231196,29.0951370287512,0.9439829620237342,-7.094336987801409,7.094336987801409
-7.80887198297633,-5.60432800560305,-15.5926565540461,-8.78181962763984,-7.91955697978009,-4.61560485301912,-7.81576655488834,-15.4590986804939,5.85211950679659,8.86712004141882,14.5059986295935,22.1521490202402,0.9865736636184825,3.20016170186922,3.20016170186922
-12.530401452601,-12.0325498699225,-13.8579656797172,-12.6901178927836,-5.79116536874603,-5.47081826000055,-9.56670252715517,-7.9178606776339,37.4841198495647,51.212462231121,29.1372171690396,67.5654038038105,1.0447883037649128,4.09588426715462,4.09588426715462
-6.87032735285023,-6.4607092665243,-14.9873482014369,-14.303864257236,-5.55669291258184,-9.11131170563586,-4.56880197353382,-14.3293320746832,5.73842110384139,11.2510305929056,8.95737650110968,29.6975723215146,0.9687489303835226,-4.542509732102039,4.542509732102039
-9.28446268564277,-11.1485715385722,-5.90095565525768,-13.2772552491571,-5.07501124208281,-10.1315588193419,-8.83970636673318,-5.26496128324419,0.496482298406772,61.0520143298374,66.3230505691899,46.9209991693147,1.0470068237980035,-1.291852452608719,1.291852452608719
-8.3460208450458,-11.0995175496531,-16.6885749967913,-3.62186207445804,-4.34988253562525,-10.961904848421,-9.89568996532727,-16.4218213137421,44.9747663145536,71.7209044516494,36.145488941489,0.467652692715637,0.9537130875332848,-1.0662148830937301,1.0662148830937301
-16.0148194667459,-10.8069824856333,-4.65075660319952,-9.74526395267667,-12.6450121880407,-15.0204459324637,-11.7501221241131,-8.94391270499257,28.0080280391383,39.7891339559806,36.1893916510278,67.253475131141,1.0474618982585837,-3.2703238083506,3.2703238083506
-7.66931168822618,-3.80899613797804,-16.4046697004004,-9.47500523412321,-4.20041690483969,-12.0721610760833,-4.44705237775808,-6.69763517211005,9.86457214878174,39.349944605038,62.2336152112344,39.0516921813134,1.0158569756027647,-7.625108698325219,7.625108698325219
-15.3965296821659,-9.06802239451604,-6.88135943211382,-9.15217433365062,-14.1338685780033,-5.87829282649932,-11.9803555396381,-12.2546833788753,72.8895981433103,65.1611720468849,72.3539854311675,16.8234184932488,0.9948683127513767,6.102062713138781,6.102062713138781
-4.48609378282353,-3.69622808939172,-8.19023372085718,-6.5489275590675,-4.974497223855,-16.5288817474968,-5.83838862500899,-9.99464565228671,28.2907080944802,28.9800102017121,69.653923846304,73.2484545786807,1.021797620311273,-10.690493122487812,10.690493122487812
-14.6008822135516,-13.7949628863423,-9.17208412637515,-11.6412904951097,-11.8421738290419,-5.43706679672422,-6.29421533144079,-8.99788030404411,61.3000671246322,49.0819367008167,11.087117504573,14.6779693658813,0.995396825583272,0.8571485347165702,0.8571485347165702
-3.77663177526882,-8.40678682890767,-9.32047867655056,-6.89950643650861,-5.4571746025593,-10.3773403775454,-11.9419561953749,-14.1137381408704,12.1333198507782,48.267452490516,58.4468458226533,48.540128080768,1.0339242659863017,1.5646158178295,1.5646158178295
-5.75886589509994,-9.48948497344228,-14.4042015434378,-5.5804045018754,-7.9941712775589,-11.2960387382745,-15.6537079457599,-16.6694851805381,16.9455803873367,25.4177378527354,60.3244903095241,33.6384815071186,1.0028585003369876,4.357669207485399,4.357669207485399
-12.3560681359759,-14.4869509995552,-11.1690405720808,-5.52660028940719,-9.85951597731979,-8.29339590961998,-15.2758181704343,-3.92049236315535,30.6074265842268,4.40342569174245,74.0136517463601,43.5032143267861,1.058573325933089,6.982422260814321,6.982422260814321
-14.8796577552999,-14.3955281431745,-16.3049266202082,-7.15299784699362,-11.2785450919434,-3.86086103760172,-7.76928223088849,-5.68064976665424,63.2898414973752,51.1333945105725,54.3142184129334,58.8396002733498,0.997523682886251,3.9084211932867703,3.9084211932867703
-13.8408779703071,-16.0090321629196,-9.08666143580293,-14.6972723903572,-5.47889375858149,-7.3314476961703,-9.64817527771834,-10.0915850678221,42.2560147003387,69.0501552307571,3.40899570532492,70.6809512215492,1.0602450207222536,2.3167275815480393,2.3167275815480393
-13.4460558530046,-9.43504495091457,-12.5655947566265,-7.05211986809224,-5.39208622783516,-7.94962860513199,-14.2336966980374,-15.8435098895235,65.2171142961073,7.13833603652311,19.3951889789547,38.813823163131,0.9695760056349843,6.28406809290541,6.28406809290541
-6.9000327010341,-5.6631798373838,-12.3574704289241,-7.73374284403864,-13.6018596858853,-8.56810800817283,-12.7327383578853,-13.5584374406599,11.97363194176,46.9005716412852,34.3125987466774,56.0498094322917,1.013917000316162,4.1646303497124695,4.1646303497124695
-6.4299335787287,-11.7399378860183,-15.378425244533,-13.9182400241368,-5.4695301161604,-16.5206341555407,-7.82152213347564,-5.88233231980214,36.6122424856236,36.9169043035596,8.00814930924098,68.0305451973458,1.0723503329841588,-8.699112022065062,8.699112022065062
-3.79034353483841,-11.5113087767102,-6.19241467586253,-8.34276036761189,-9.79502882872475,-12.7159129886529,-3.32285285424022,-14.528668817807,9.4733849380631,3.18152958886349,49.2122003449243,64.4546849161154,0.9515283585248038,-9.393060134412679,9.393060134412679
-9.26836153300665,-9.60653334143292,-9.57906088263774,-10.0551570732729,-15.1457738231691,-6.34408541031694,-3.55442029390391,-15.9505327784214,47.0151950755448,31.1167276359745,27.5434039484826,48.8089611779025,1.0647458172207822,-2.78966511641303,2.78966511641303
-9.98614720402146,-12.1709923834847,-12.4844604685009,-6.20495701187663,-8.64628479867894,-7.91235468886932,-5.59244835710525,-7.38758311308641,64.9115579473029,18.8896031647688,8.28469193597557,50.4910891248146,1.0740066009484657,-2.31990633176407,2.31990633176407
