logK_S_M,logK_I_M,logKd,logK_S_D,logK_S_DS,logK_I_D,logK_I_DI,logK_S_DI,kcat_DS,kcat_DSI,kcat_DSS,kcat_MS,Hill Slope,logK_I_D_difference,logK_I_D_abs_difference
-13.4510244357567,-14.1267530789915,-8.2412673322102,-14.4278253820189,-5.91006999911368,-14.0217694217511,-14.0217694217511,-6.35268758573383,3.45688140710117,63.6045838687161,36.2305574890226,28.6551187414094,1.0203659866481718,0.0,0.0
-12.2408488677791,-12.1470260072583,-5.83961705580633,-12.083996270895,-11.0756181809455,-8.91281219682843,-8.91281219682843,-5.21979605230037,53.8512026944198,34.1134026003652,33.7885629431752,2.59598630255205,0.9998340109686005,0.0,0.0
-16.5607617648225,-14.8012605606331,-10.5057952647796,-16.4410673110024,-10.2838746100902,-11.973066381345,-11.973066381345,-7.97002760644676,64.93111724396,38.9034831187455,54.1687648983789,52.9054626069206,0.9936453796675041,0.0,0.0
-16.531277267199,-11.9592518985276,-3.93149917059997,-11.3539897306859,-5.69274080925481,-7.95698352933815,-7.95698352933815,-10.2852534159445,29.1740750433819,57.2166188130621,61.3979466579272,21.4545356627321,0.9914320828341983,0.0,0.0
-14.1409518837552,-5.67755498929601,-5.10754413384432,-7.71301044282271,-14.1801722767544,-5.10197587602492,-5.10197587602492,-7.76118147974648,40.6537665202108,16.822947920562,40.411124615022,53.0016921098577,0.9928066675020822,0.0,0.0
-7.02666356486408,-9.88378925862862,-4.03733404848492,-8.29866082685255,-6.03362040641345,-11.1031437042519,-11.1031437042519,-13.1908479941776,69.1716011282348,55.4439021482889,71.0967862900172,71.0695414791349,1.0396912713391453,0.0,0.0
-14.2348189327945,-14.4581761281448,-3.70134954793612,-3.28821460425621,-8.3430992643917,-13.7474901066031,-13.7474901066031,-12.4639964350252,26.3589102447324,9.08696498047211,45.8717201988038,43.6068365523359,1.0021279217168029,0.0,0.0
-6.83105136755621,-3.62135988168977,-9.44313114694925,-3.54280923163285,-6.58914668477094,-5.99370741528459,-5.99370741528459,-13.163534601484,0.838711300614523,33.0140585566463,32.2263517439074,57.4014564582263,1.008597458269655,0.0,0.0
-16.7999084719322,-4.69439245550288,-8.41906574599585,-8.96060538861062,-3.1585627335934,-4.9549644253524,-4.9549644253524,-9.42445267754188,74.6438923361537,15.1283933160477,5.8878876323055,14.2459782267048,1.019469956221803,0.0,0.0
-15.6234131042631,-7.74501435510395,-11.2351411445183,-14.8616536209695,-4.34336871472606,-4.57813700724067,-4.57813700724067,-15.6684997311635,12.7617492640391,72.4654412561911,22.0198029525171,57.7870439344842,0.9811902632639962,0.0,0.0
