logK_S_M,logK_I_M,logKd,logK_S_D,logK_S_DS,logK_I_D,logK_I_DI,logK_S_DI,kcat_DS,kcat_DSI,kcat_DSS,kcat_MS,Hill Slope,logK_I_D_difference,logK_I_D_abs_difference
-16.3776034309552,-11.8628175939564,-15.5264781629238,-3.89107436524285,-10.0599850364672,-14.3904029727667,-3.26679150281008,-13.3092435862757,2.44106901650084,28.6065756317403,48.6426920243364,0,0.8807419241707299,-11.123611469956622,11.123611469956622
-5.98338909974322,-10.539383633431,-5.94287442081096,-4.93502364923805,-5.14621238356922,-12.2035950197615,-5.59804222953925,-16.4628593029394,19.8916503846121,30.3008578918059,41.217251494294,0,0.7782869990611194,-6.605552790222251,6.605552790222251
-8.07629191964772,-8.62244467766304,-11.7801427648319,-15.7859622510574,-7.00936318734149,-8.19756617530296,-8.17115254297946,-16.0932944401246,27.0582945096656,45.2104123205063,45.8512384085509,0,0.8521977760738217,-0.026413632323500025,0.026413632323500025
-8.90065622559283,-13.7351519399621,-8.11454368827213,-5.99033031112142,-7.79798601681786,-15.6090398146193,-8.49513491673255,-16.4388262721761,18.0951235059241,57.373746214807,52.585043369903,0,0.7162512291620852,-7.11390489788675,7.11390489788675
-5.84106350901211,-14.9098163692434,-12.4267514014291,-3.33432474570209,-3.70380872354144,-11.7647138546724,-6.84886380757671,-16.512290671499,57.9167891935911,45.629148873064,20.0384447493707,0,0.7495409892730736,-4.915850047095691,4.915850047095691
-12.4186260092226,-14.6882416523932,-13.2351330696237,-9.98542888634978,-10.6433431566497,-14.9446739074704,-7.72015416190633,-10.1002213005275,10.3570937361277,50.5303171597654,12.678056563338,0,0.7890174121562196,-7.224519745564069,7.224519745564069
-4.2215396301914,-9.8565773630538,-8.77825594094628,-6.359632572209,-14.5177909335531,-16.5839615121027,-5.80533386771195,-10.141220188193,28.7411395186151,64.4013552515942,26.3629736418952,0,0.22592019291300042,-10.778627644390749,10.778627644390749
-4.66546047837753,-9.34761061377451,-10.4150188777223,-16.3239670717628,-9.53247576063778,-12.6446813674448,-3.0498450899343,-14.8350546341776,44.1933848580869,50.8798973687051,56.9148632370634,0,0.6857223591681294,-9.5948362775105,9.5948362775105
-13.9068522069431,-9.9996883465508,-11.6947510988154,-4.09449417835893,-6.95809364160243,-15.2241268404946,-4.39547562219389,-13.4521057611103,45.9272304363374,53.9427706585557,20.5977566191228,0,0.8938635032807193,-10.82865121830071,10.82865121830071
-8.23621072015166,-15.6908866817551,-15.2225432889257,-4.83447313137632,-13.1942873271653,-11.5981542109735,-5.38642402272252,-14.0310931825982,36.7741829553677,3.40898974362644,11.6755796567013,0,0.8281587041993531,-6.2117301882509794,6.2117301882509794
